college_name,city,state,nirf_rank,nirf_score,category,careers,min_cutoff,fees_lpa,avg_package_lpa
"SHRI SIDDARAMAPPA BASAPPA MAMDAPUR  ARTS/SCI/COMM/COLLEGE,  BADAMI",Badami,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shri Sudhir Madhavji Lall Welfare & Educational Trusts   Lords Universal College of Commerce and Science & B M S  Daftary Road Opp. Railway Station  Malad (E) Mumbai  400 097,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shri Swaminarayan Arts College,Ahmadabad,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SHRI U P ARTS & SMT MGP SCI & SHRI VLS COMM COLLEGE,PILVAI-382850,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shri V. S. Patel College of Arts & Science,"Bilimora,Navsari",Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SHRI VARSHNEY COLLEGE,ALIGARH",Aligarh,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Shri Vasantrao Naik Arts and Amarsingh Naik Commerce College, Mangrulpir.",Washim,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shri Venkatesh Mahavidyalaya,Dist. Kolhapur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shri Vidya Vikas Mandals Shri Sant Damaji Mahaviyalaya,MANGALWEDHA,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shri Vijaysinha Yadav College,Kolhapur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shri Vile Parle Kelvani Mandal`s Mithibai College of Arts Chauhan Institute of Science and Amrutben Jivanlal College of Commerce and Economics,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Shri Vyanktesh Arts, Commerce College",Buldana,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Shri. Dnyaneshwar Maskuji Burugale Science College , Shegaon.",Buldana,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Shri. Guru Tegh Bahadur Khalsa College, Anandpur Sahib",Sri Anandpur Sahib,Punjab,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shri. M.D. Shah Mahila College of Arts & Commerce,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shri. Saraswati Vidya Prasarak Mandal`s Smt P. K. Kotecha Mahila Mahavidyalaya,Bhusawal,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SHRIIMAN BHAUSHAEB ZADBUKE MAHAVIDYALAYA BARSI TAL.BARSHI    DIST-SOLAPUR,Barshi,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SHRIMAD RAJCHANDRA VIDYAPEETH, DHARAMPUR",TALUKA - DHARAMPUR,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shrimant Babasaheb Deshmukh Mahavidyalaya,Atpadi,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shrimant Madhavrao Scindia Government Model Science College,Gwalior,Madhya Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shrimati Govindi Devi Sahariya Government Sanskrit UG College Kaladera,chomu,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Shrimati Indira Gandhi College, Tiruchirappalli - 620 002.",Tiruchirappalli,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Shrimati Narbada Devi Bihani Government Post Graduate College, Nohar",NOHAR,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SHRIMATI PANADEVI MORIJAWALA RAJKIYA KANYA MAHAVIDYALAYA, KOTPUTLI, JAIPUR",Kotputli,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Shrimati Sugrata Wanjari Mahila Mahavidyalaya,  Wadoda, Tal. Kamptee Dist. Nagpur",Wadoda,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shripatrao Kadam Mahavidyalaya,Satara,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shriram Institute of Information Technology,Paniv,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shriram Kala Mahila Mahavidyalaya Dhamangon Rly Dist Amravati Maharashtra India,Amravati,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shyam Lal College,Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shyam Lal College (Eve.),Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shyama Prasad Mukherji College for Women,New delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shyampur Siddheswari Mahavidyalaya,HOWRAH,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Shyamsundar College,Burdwan,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sibsagar College P.O. Sibsagar-785665,Sivasagar,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sibsagar Girls College P.O.Sibsagar-785640,Sivasagar,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Siddharth Arts, Commerce & Science College",Jafrabad,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SIES (Nerul) College of Arts, Science and Commerce (Autonomous)",Navi Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sikkim Government College,Gangtok,Sikkim,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Silapather College,Dhemaji,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SILIGURI COLLEGE, DARJEELING",Siliguri,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sillod Education Trust`s Nalanda College of B.C.A.,Aurangabad,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Simdega College,Simdega,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sindhi College,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sindhu Bharati Trusts Shri  Sindh Thakurnath S S T  College of Arts & Commerce,Ulhasnagar,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sindhu College, Panchpavli Road",Nagpur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sindri College,Dhanbad,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Singareni Collieries Womens Degree College, Kothagudem",Khammam,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Singhbhum College,CHANDIL,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sinhgad Technical Education Societys Sinhgad College of Science, Vadgaon bk., Sinhgad road, Pune 41",Pune,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sipajhar College,Darrang,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sir C R Reddy College,Eluru,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sir C. R. R. College for Women,ELURU,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sir M.V. Government Science College,Shimoga,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sir Syed College,Taliparamba,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sir Syed Institute for Technical Studies,Kannur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sir Theagaraya College,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SISTER NIBEDITA GOVERNMENT GENERAL DEGREE COLLEGE FOR GIRLS,KOLKATA,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sitabai Kala Mahavidyalaya, Akola",AKOLA,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sitadevi Ratan Chand Nahar Adarsh College, 75, Devathachar Street, 5th main Chamarjpet,Bangalore-18",BANGALORE-560 018,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sivananda Sarma Memorial R. V. College, No.17, 26th Main, 36th Cross, Jayanagar, 4th T Block, Bangalore-41.",Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sivanthi Arts & Science College for Women, Piraikudiyeruppu",Tuticorin,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SIVET COLLEGE,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SJMVS  Arts & Commerce College, Hubli.",Hubli-580 028,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SKES'S G S SCIENCE COLLEGE, ,  BELGAUM",Belagavi,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SKNR GOVERNMENT ARTS AND SCIENCE COLLEGE, Jagtial",JAGTIAL,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SKR & SKR COLLEGE FOR WOMEN,KADAPA",Y.S.R Kadapa,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SKR College, Barbigha",Sheikhpura,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SM Patel College of Home Science, Vallabh Vidyanagar",Vallabh Vidyanagar,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SML Government Degree College, Yemmiganur",Kurnool,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt Chandibai Himathmal Mansukhani College Post Box No17 Opp Ulhasnagar Railway Station  Ulhasnagar  Dist Thane  421 003,Thane,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt Durga Devi Sharma Charitable Trusts Chandrabhan Sharma College of Arts Commerce & Science At Powai Vihar Mumbai  400 076,POWAI,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt Mithibai Motiram Kundnani College of Commerce and Economics 32nd Road  Bandra Mumbai 400 050,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SMT P R PATEL ARTS COLLEGE PALASAR,PALASAR,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SMT R M PRAJAPATI ARTS COLLEGE SATLASANA,Satlasana-,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt Sindhutai Jadhao Arts and Science College Formerly known as Arts and Science Mahila College,Mehkar,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SMT T S R COMMERCE COLLEGE PATAN,Patan,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Akkatai Ramgonda Patil Kanya Mahavidyalaya,Ichalkaranji,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. Asha Devi PG Mahavi., Sikar",PATAN,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. C. P. Choksi Arts and Shree P. L. Choksi Commerce College,VERAVAL,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. C. R. Gardi Arts College,"Munpur ,389240",Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. C.B. Shah Mahila Mahavidyalaya,Sangli,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Chandaben Mohanbhai Patel Institute of Computer Applications,Changa,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. Dankuwar Arts & Commerce Mahila Mahavidyalaya, Deolgaon Raja Road",Jalna,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. Hemlata Memorial Girls College, Alwar",Narainpur,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. Indira Gandhi Government First Grade Womens College, Sagara.",Shimoga,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. K. D. G. D. Mittal Kanya Mahavidyalaya,Sardarshahar,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. Kesharbai Lahoti Mahavidyalaya,Morshi Road,Amravati",Amravati,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. Laxmibai Radhakisan Toshniwal Commerce College, Akola.",Akola,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. Maniben M.P. Shah Women's College of Arts and Commerce,",Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Mathubai Garware Kanya Mahavidyalaya,Sangli,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Nagarathanamma College of Nursing,Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Nankibai Wadhwani Kala Mahavidyalaya,Yavatmal,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Nathibai Damodar Thackersey Women's Univeristy,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. NPS. Govt  Degree College   for  Women,      CHITTOOR Urban",Chittoor,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. P.N. Doshi Women's College of Arts, Kum. U.R. Shah Women's College of Commerce & Dr. Smt. Nanavati Bhanuben  Mahendra Women's College of Home Science",Mumbai -,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. R. P. Chauhan Arts & Smt. J. K. Shah & Shri K. D. Shah Commerce College,Vyara,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt. Radhabai Sarada Arts , Commerce College , Anjangaon Surji.",Anjangaon Surji,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Radhadevi Goenka College for Women,Akola,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. S.M. Panchal Science College,Dist. Sabar Kantha,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Sadguna C.U.Shah Home Science and C.U.Shah Arts & Commerce Mahila College,Wadhwan 363030,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Surajdevi Ramchandra Mohata Mahila Mahavidyalaya,Khamgaon,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Tanuben and Dr. Manubhai Trivedi College of Information Science,Surat,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SMT. USHABEN CHANDRAKANT THAKAR WOMENS COLLEGE,Nagpur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt. Veeramma Gangasiri College for Women Gulbarga,Gulbarga,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt.K.R.College for Women,Rajahmundry,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Smt.Kamladevi Gauridatta  Mittal College of  Arts and Commerce  Marwari Vidyalaya, Bhandarwada  Gaothan Road  Rajanpada  Malad West  Mumbai  400 066",Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Smt.Rampyari Devi Mahila Mahavidyalaya,NEEMKATHANA,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SN College, Chempazhanthy, Thiruvananthapuram",Thiruvananthapuram,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Social Welfare Residential Govt. Degree College for Girls,Vijayawada,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Social Welfare Residential Govt.Degree College for Girls,Kalikiri,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Social Work College, Kamptee",Kamptee,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SOKA IKEDA COLLEGE OF ARTS AND SCIENCE FOR WOMEN,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SONADA DEGREE COLLEGE, DARJEELING",Darjiling,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sonai Meenal Arts and Science College,  Mudukulathur",MUDUKULATHUR,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sonamukhi College,SONAMUKHI,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sonapur College,Kamrup M,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sonari College,Sonari,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sonubhau Baswant College of Arts & Commerce Near Government Godown  Savroli Road  Shahapur Dist Thane  421 601,SHAHAPUR,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sophia College for Women,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sophia Girls College,Ajmer,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Soundarya Institute of Management & Science,Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SOURASHTRA COLLEGE,Madurai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
South Calcutta Girls' College,Kolkata,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
South East Manipur College,Chandel,Manipur,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SOUTH FIELD COLLEGE, DARJEELING",Darjeeling,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
South Indian Education Society?s College of Commerce & Economics,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
South Indian Education Societys College of  Arts Science and Commerce Sion West Mumbai  400 022,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sovarani Memorial College,HOWRAH,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Spaces Degree College, Payakaraopet",Payakaraopeta,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SR Govt. College for Women Amritsar,Amritsar,Punjab,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Abiraami Arts and Science College for Women, Gudiyattam",Gudiyattam,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sree Ayyappa College for Women,Nagercoil,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sree Chaitanya College Habra,Kolkata,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sree Chaitanya Degree College,VIZIANAGARAM,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sree Chaitanya Mahavidyalaya,Habra,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Kerala Varma College, Thrissur",Thrissur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SREE KRISHNA COLLEGE, GURUVAYUR",Thrissur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SREE MUTHUKUMARASWAMY COLLEGE,chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sree Narayana College,Sivagiri,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sree Narayana College,Punalur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Narayana College for Women, Kollam",Kollam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Narayana College, Chengannur",Chengannur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Narayana College, Kollam",Kollam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Narayana College, Thottada",Kannur,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sree Narayana Guru College,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SREE NARAYANA GURU COLLEGE OF COMMERCE,Mumbai-400 089,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Neelakanda Govt. Sanskrit College, Pattambi",Palakkad,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Sankara College, Kalady-683 574",Ernakulam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sree Saraswathi Thiagaraja College,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Sevugan Annamalai College, Devakottai",Sivaganga,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Vidyadhi Raja N S S College, Vazhoor, Theerthapadapuram P.O, Kottayam- 686 505",Kottayam,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sree Vidyanikethan Degree College, A.Rangampet, Tirupati.",Chittoor,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sreegopal Banerjee College,Hugli,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SREEKRISHNAPURAM V.T.BHATTATHIRIPPAD COLLEGE, MANNAMPATTA",Palakkad,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sreepada Degree College,Visakhapatnam,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri   Bharathi Women arts&Science,Arni-VelloreMain,Road,Kunnathur,Arni-632314",Tiruvannamalai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri  Adichunchanagiri  First Grade College ,Chennarayapatna",Channarayapatna,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri A.B.R. Government Degree College,Repalle,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri A.S.N.M. Govt. College,Palakol,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRI ABN & PRR COLLEGE OF SCIENCE,East Godavari,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Adichunchanagiri Women`s College,Theni,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Akilandeshwari Women`s College,Vandavasi,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Arvind Mahila College,Patna,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Aurobindo College,South,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Aurobindo College (Eve.),Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Balaji Society's Balaji College of Arts, Commerce and Science",Pune,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Balaji Vidya Parishad Degree College,Gajuwaka,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Basara Degree College,Visakhapatnam,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRI BHARATHI ARTS AND SCIENCE COLLEGE FOR WOMEN,PUDUKKOTTAI,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Bijivemula Veera Reddy Degree College,Badvel,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Chanakya Degree College,Visakhapatnam,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRI CHINTALAPATI VARAPRASADA MURTHY RAJU GOVERNMENT DEGREE COLLEGE,West Godavari,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Chintamani Arts Commerce College, Ghuggus",Chandrapur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Chintamani Arts Commerce College, Ponbhurna",Pombhurna,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Chittem Narsi Reddy Memorial Government Degree College, Narayanpet",Narayana pet,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Devi Kumari Women's College, Kuzhithurai, Kanyakumari Dist",Kanniyakumari,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Dharmasthala Manjunatheshwara College, Ujire-574240, Belthangady",Ujire,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri DNR Govt Degree college(W),Palakol,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Gowthami Degree College, Darsi",DARSI,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Guraijada Apparao Govt. Degree College,Visakhapatnam,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Guru Gobind Singh College,Chandigarh,Chandigarh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Guru Gobind Singh College of Commerce,Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Guru Hari Singh College, Sri Jiwan Nagar",Sirsa,Haryana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Guru Nanak Dev Khalsa College,Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Guru Tegh Bahadur Khalsa College,Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri GVG Visalakshi College for Women,Tiruppur,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri H.D Devegowda  Government First Grade College,Paduvalahippe",Holenarasipura Taluk,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Hari Degree College(047), Balaji Nagar, Kadapa, Andhra Pradesh",Y.S.R.,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri J.C.B.M. College, Sringeri.",SRINGERI 577139,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRI KAILASH WOMENS COLLEGE,Salem,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Kaliswari College,Sivakasi,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Kalyan Government Sanskrit PG college Sikar,SIKAR,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"SRI KANT BABU DEGREE COLLEGE, KUCHAIKOTE",GOPALGANJ,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Kanyaka Parameswari Arts and Science College for Women,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Krishna Adithya College of Arts and Science,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Krishna Arts and Science College,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Krishna Degree College,VISAKHPATNAM,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Meenakshi Government Arts College for Women (Autonomous),Madurai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Murali Krishna Degree College,Visakhapatnam,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
SRI MUTHUKUMARAN ARTS AND SCIENCE COLLEGE,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Nehru Maha Vidyalaya College of Arts and Science,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Paramakalyani College, Alwarkurichi - 627 412.",ALWARKURICHI,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Sri Parasakthi College for Women, Tirunelveli",COURTALLAM,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Rama Chandra Arts & Science Government College,Kothagudem,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Ramakrishna College of Arts & Science for Women,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Sri Ramakrishna College of Arts and Science,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
